model,fraction,seed,n,dim,rankme_sigma_raw,rankme_sigma_centered,eff_rank_sigma2,rankme_sigma_raw_norm,eff_rank_sigma2_norm,stable_rank,participation_ratio,alpha_spectral,alpha_r2,aniso_cosine,aniso_spectral,fisher_ratio,knn_purity,intrinsic_dim_twonn,nc1_canonical,nc1_inverse,silhouette,dbi,chi,nc2_mean_cos,nc2_std_cos,emb_dir
vitb16_mhsa_old,0.25,0,17598,768,412.78427468066366,467.88792544761384,55.31443038737958,0.5374795243237808,0.07202399790023382,5.28658979625547,14.711943495002224,1.5450939711274068,0.865723226277849,0.44335898756980896,145.27323465572834,0.34481203579380587,0.67478,11.854683783384555,2.4608888647657077,0.4063572371419544,0.017732021130597988,4.374475376442611,714.660472961844,-0.07878292764177973,0.3628634438449389,sota_screening/mhsa/embeddings/vitb16_mhsa_frac025_seed0
vitb16_mhsa_old,0.25,1,17598,768,402.0306166618237,457.3041962484445,46.948340444042636,0.5234773654450829,0.06113065161984718,4.156091596648626,11.759283946897078,1.5551161045566644,0.8701385791624854,0.44464439153671265,184.78899758111615,0.3885749851746216,0.6767,11.96854311672061,2.1247700149739805,0.4706391717466773,0.014424991232523167,4.242365378616048,827.713111351269,-0.06673472892330108,0.4012095417063228,sota_screening/mhsa/embeddings/vitb16_mhsa_frac025_seed1
vitb16_mhsa_old,0.25,2,17598,768,383.25391455175253,446.2189587376672,48.21084832716017,0.49902853457259444,0.06277454209265647,4.017633562463318,11.734642860619758,1.6626878119566828,0.8733504887646492,0.5056294202804565,191.15730393518487,0.35807305881370793,0.67138,11.856956869288608,2.28383975579807,0.43785909123476136,0.01009796818253638,4.528428122549226,770.0627837549099,-0.0668639234969543,0.4345588593814292,sota_screening/mhsa/embeddings/vitb16_mhsa_frac025_seed2
vitb16_mhsa_old,0.5,0,17598,768,375.08871694465296,438.3118740775254,42.71955207733786,0.4883967668550169,0.055624416767367006,4.3236691845216795,11.586738167120002,1.641868140135016,0.8729016634643207,0.49957695603370667,177.62691066868996,0.39366911261223675,0.67386,11.150360902893059,2.066455822842404,0.48392033787783517,0.014252515960757701,4.332123845992537,851.0706982261587,-0.07358380221840903,0.3881878033033293,sota_screening/mhsa/embeddings/vitb16_mhsa_frac050_seed0
vitb16_mhsa_old,0.5,1,17598,768,383.97765892127285,439.97272026980966,43.63940704012565,0.49997091005374067,0.056822144583496936,4.47415855236764,12.115195017752267,1.6062606961670447,0.8754284081591415,0.4505610466003418,171.652388043689,0.4027238075386398,0.67978,11.753554972616655,2.118128653258479,0.47211485405343606,0.012131163539218181,4.099213393064064,830.3083938241675,-0.07487281734909633,0.37455866445797975,sota_screening/mhsa/embeddings/vitb16_mhsa_frac050_seed1
vitb16_mhsa_old,0.5,2,17598,768,363.6337281646782,427.6987306899274,42.52781563673562,0.4734814168810914,0.05537475994366617,4.141347186974387,11.318022565672726,1.7154728043131233,0.8789330581023097,0.5152541995048523,185.44690056790208,0.3883146526029481,0.67342,11.627782207166664,2.1305150595494133,0.46937006876216236,0.01166750265283722,4.281116521817411,825.4811399324,-0.07019298814840608,0.40888864609116565,sota_screening/mhsa/embeddings/vitb16_mhsa_frac050_seed2
vitb16_mhsa_old,0.7,0,17598,768,365.36682928670893,427.7476944910678,39.66442667633885,0.47573805896706894,0.051646388901482876,4.276547424316884,11.163344685185605,1.6591996444764867,0.8788660345875026,0.4943915903568268,179.58411863576538,0.3916981375016001,0.67462,11.106391107301647,2.1167900314744337,0.47241341140622495,0.009031446296615269,4.052095589737979,830.8334666405179,-0.07648335138387134,0.38935244251197326,sota_screening/mhsa/embeddings/vitb16_mhsa_frac070_seed0
vitb16_mhsa_old,0.7,1,17598,768,371.2248086626189,427.6240641430153,38.01938721909766,0.48336563627945167,0.04950441044153341,4.43984624419217,11.245430054818524,1.6078299294141587,0.8791978263866627,0.45260101556777954,172.97896318023004,0.41445005779781263,0.67832,11.267495590711189,2.0306866521032574,0.49244426704817823,0.01515896651571625,4.048826762886363,866.0617324580547,-0.07226105581688781,0.3663854800895027,sota_screening/mhsa/embeddings/vitb16_mhsa_frac070_seed1
vitb16_mhsa_old,0.7,2,17598,768,367.59600501283734,423.8478063154063,39.54216607282644,0.47864063152713193,0.051487195407326096,4.403595448496456,11.269803121441845,1.670052805861667,0.881363047256776,0.4549637734889984,174.40294163766168,0.38812430036400286,0.66584,11.935148312117919,2.1813246247417193,0.4584370380534016,0.017471285310423388,4.1855953116481,806.2532188248842,-0.07643980113004276,0.4022690786533337,sota_screening/mhsa/embeddings/vitb16_mhsa_frac070_seed2
vitb16_mhsa_old,1.0,0,17598,768,417.8675051675049,463.1040010939352,50.54220568972327,0.5440983140201886,0.06581016365849383,4.8168626024419625,13.129445506824542,1.5498444267835791,0.8642902571531257,0.3711879253387451,159.43988097369726,0.35659822927656126,0.67614,11.325915628604388,2.330776171056848,0.42904162674107793,0.013048417887718478,4.247288830430131,754.555508949856,-0.0771817495946451,0.3809455089434952,sota_screening/mhsa/embeddings/vitb16_mhsa_frac100_seed0
vitb16_mhsa_old,1.0,1,17598,768,383.66435467736505,435.134404803964,39.847812432587155,0.49956296181948573,0.05188517243826452,4.424165757239118,11.424651305593077,1.588743357485906,0.8747177662112825,0.4129600524902344,173.59204924529482,0.4162777844223848,0.67922,11.511400553223744,2.0197270021798666,0.4951164186646102,0.02116447846823759,4.083069500201698,870.7612455058784,-0.07511132248728991,0.37857402127727946,sota_screening/mhsa/embeddings/vitb16_mhsa_frac100_seed1
vitb16_mhsa_old,1.0,2,17598,768,416.0471610271064,461.73914779328334,51.11168217068371,0.5417280742540448,0.06655166949307774,4.948516653592384,13.484392721702376,1.5566701428930096,0.8658956939352023,0.3775118291378021,155.1980227130223,0.34848175058470127,0.6806,11.521507257008878,2.422370284887348,0.4128188024095136,0.011208675703165794,4.209109454750111,726.0244277979099,-0.07612048631772905,0.3761566166261113,sota_screening/mhsa/embeddings/vitb16_mhsa_frac100_seed2
vitb16_scratch_old,0.01,0,17598,768,5.619084664353372,27.05743692119566,1.6437103434851683,0.007316516490043453,0.002140247843079646,1.1260056342608504,1.2604446778471705,2.127990661573848,0.9877144220523415,0.9522196054458618,682.0569778979323,0.6216131105245241,0.41016,7.003806445689025,1.286145355431279,0.7775170946085606,-0.18946434752968955,10.796422318017168,1367.4193142890504,-0.09447822469674107,0.8130576168455917,sota_screening/scratch/embeddings/vitb16_scratch_frac001_seed0
vitb16_scratch_old,0.01,1,17598,768,3.5383924225201326,25.285737516156388,1.8732792133416862,0.004607281800156422,0.0024391656423719873,1.243447760719019,1.4840573857639459,2.096279051841477,0.9800292039222005,0.9835906028747559,617.6375270931421,0.5311167626328136,0.39818,7.4424949517675705,1.4944629997785588,0.6691366732716068,-0.14511149871836193,10.509570683454285,1176.8106672833233,-0.09294126895786117,0.710360326825791,sota_screening/scratch/embeddings/vitb16_scratch_frac001_seed1
vitb16_scratch_old,0.01,2,17598,768,4.17373046959534,15.42765007624626,1.1747292492619774,0.005434544882285599,0.0015295953766431998,1.028867148628389,1.058115986929558,2.0000398462381543,0.9766088049284591,0.9351080060005188,746.452057511839,0.7172281660419432,0.41568,6.282360515072939,1.1871424714041838,0.8423588777986613,-0.21307844150189148,22.83795895951305,1481.4565583856868,-0.026331314517647485,0.8137755507406426,sota_screening/scratch/embeddings/vitb16_scratch_frac001_seed2
vitb16_scratch_old,0.05,0,17598,768,10.151896512401324,66.70559266644977,1.6385825504720957,0.013218615250522557,0.0021335710292605414,1.1229161637509406,1.2513727320697587,1.8799445479262071,0.9516990395764809,0.9503903388977051,683.9335159577772,0.6784728293633965,0.49242,7.470281359546587,1.184087634318092,0.8445320861534448,-0.1739830908402066,11.058975946096142,1485.278579919232,-0.051263691961966826,0.6991377665542234,sota_screening/scratch/embeddings/vitb16_scratch_frac005_seed0
vitb16_scratch_old,0.05,1,17598,768,10.756170716257548,48.86166692469219,2.2049619797336364,0.014005430620127017,0.002871044244444839,1.2255016001537145,1.4781429071329908,2.3643432834405433,0.9895124829938989,0.9360935688018799,626.6821682678096,0.4420017798849767,0.35868,10.017381265621806,1.3905763273979919,0.7191262933912109,-0.162058033509776,9.058649828463897,1264.7274121879618,-0.04442273776190009,0.7016051159323015,sota_screening/scratch/embeddings/vitb16_scratch_frac005_seed1
vitb16_scratch_old,0.05,2,17598,768,7.675371133588281,48.46211551050105,2.1271948660314974,0.009993972830193074,0.0027697849818118458,1.2244860392579573,1.4723191369893789,2.3123291676789792,0.9903669673297302,0.9644126892089844,627.2019242174542,0.5321131063800205,0.3817,11.221285976398477,1.2306215316639775,0.8125975161892733,-0.1254661783713796,13.046192702167438,1429.1152517231083,-0.045017824177850475,0.6953066503388198,sota_screening/scratch/embeddings/vitb16_scratch_frac005_seed2
vitb16_scratch_old,0.1,0,17598,768,12.89841945374175,88.73153397887472,1.864510813494998,0.01679481699705957,0.002427748455071612,1.1830564686197125,1.3744724052191433,1.7017776547367431,0.9432856926905461,0.9516948461532593,649.1659699862305,0.7338438742257912,0.47108,8.419801565221379,1.0072520147020538,0.9928001983642675,-0.1398992764333463,6.954380306809395,1746.0377088648736,-0.07966412208414832,0.6522435699027258,sota_screening/scratch/embeddings/vitb16_scratch_frac010_seed0
vitb16_scratch_old,0.1,1,17598,768,11.552837631651647,50.2682121087947,2.9726780894139457,0.015042757332879748,0.0038706745955910753,1.3789898693467855,1.82509184543648,2.7773600530693168,0.9897201984864215,0.9438000917434692,556.9293996074057,0.36600127135236127,0.36566,10.819662703467356,1.5209110607503848,0.6575006427436749,-0.12830590172252973,8.13896419544137,1156.3463803939628,-0.03765001537445022,0.6946539944388651,sota_screening/scratch/embeddings/vitb16_scratch_frac010_seed1
vitb16_scratch_old,0.1,2,17598,768,8.590307111907828,47.72880502925403,2.5840457608687375,0.011185295718629985,0.0033646429177978353,1.3512258395099814,1.728788349165498,2.708987403397864,0.9867351411241844,0.961351752281189,568.3727897614162,0.3740664411933973,0.36656,11.860770259620235,1.6950835580100885,0.589941419273361,-0.11906394939868407,11.163737831043441,1037.529974076546,-0.03308156213138621,0.7067298220314346,sota_screening/scratch/embeddings/vitb16_scratch_frac010_seed2
vitb16_scratch_old,0.25,0,17598,768,18.218951836053183,89.61596167741797,2.369576860525618,0.023722593536527583,0.0030853865371427316,1.3342407684575393,1.6805537466379674,1.7899464505731277,0.9490459003034848,0.9279630780220032,575.6082546389682,0.6168473234380139,0.48818,8.805404444684635,1.2502106801370774,0.7998651874334946,-0.1052262256714226,6.234525745515246,1406.7229051403544,-0.06952452197681594,0.6322904557636536,sota_screening/scratch/embeddings/vitb16_scratch_frac025_seed0
vitb16_scratch_old,0.25,1,17598,768,10.640015012714317,76.81648786492576,3.0418399939682144,0.013854186214471766,0.003960729158812779,1.4274015405993814,1.907503877938973,2.46478737422786,0.9823991304146098,0.9717918038368225,538.0406130691917,0.3808785800133904,0.36658,11.872353366706509,1.790847058412422,0.5583949758869622,-0.11995117828204206,7.682218706886797,982.0492440927967,-0.06787251765401107,0.6707025464469688,sota_screening/scratch/embeddings/vitb16_scratch_frac025_seed1
vitb16_scratch_old,0.25,2,17598,768,9.644025812367833,52.93892324488173,1.8999789984268673,0.012557325276520615,0.0024739309875349835,1.1402166257648623,1.2950451649113734,2.563871009049339,0.9887197920281531,0.9506548643112183,673.5562196217077,0.5167441095136235,0.38576,10.998830411750179,1.20466920927112,0.8301033946108871,-0.13750102546102946,12.84859028909603,1459.9028401032742,-0.006477176170215994,0.7780783134104752,sota_screening/scratch/embeddings/vitb16_scratch_frac025_seed2
vitb16_scratch_old,0.5,0,17598,768,22.407437647131143,103.02848671204107,2.859602203701883,0.029176351103035344,0.0037234403694034936,1.3914877407718456,1.8479463302865287,1.6634036451517946,0.960494127555689,0.9251219034194946,551.9272484384213,0.7166961374369628,0.45986,9.972621454467754,0.9977515263858417,1.0022535406398232,-0.1021104411655153,6.064343015522278,1762.6633019249596,-0.005368294469432464,0.693132557448556,sota_screening/scratch/embeddings/vitb16_scratch_frac050_seed0
vitb16_scratch_old,0.5,1,17598,768,23.599127241854912,91.13217702052093,3.6904235996888515,0.030728030262831916,0.004805239062094859,1.6543217655647922,2.3763921727134423,1.9727913591346724,0.9789239822554348,0.917748212814331,464.23858767148704,0.5202641272448437,0.46062,10.721334453668362,1.4545040116942032,0.6875195887803118,-0.09919865089820708,5.82174781704095,1209.1407007887165,-0.07286577233786931,0.6200757520445009,sota_screening/scratch/embeddings/vitb16_scratch_frac050_seed1
vitb16_scratch_old,0.5,2,17598,768,23.2851907434181,90.29743680980854,3.0681452618607907,0.030319258780492315,0.003994980809714571,1.4769123545108092,2.0268540316124106,1.7064927144963984,0.9629609154266876,0.9055871963500977,520.0037752100604,0.7068405875374955,0.47102,9.861756746840816,1.01968280651643,0.9806971281739527,-0.11979009553878656,5.95868757022528,1724.7520393211728,-0.02792326125200318,0.6406800924011867,sota_screening/scratch/embeddings/vitb16_scratch_frac050_seed2
vitb16_scratch_old,0.7,0,17598,768,25.484042499303634,92.73173462152137,3.34163697770064,0.03318234700430161,0.004351089814714375,1.473844842410037,2.041305309203331,2.0662248822159013,0.9780773167096957,0.9062113165855408,521.0860586546976,0.5704433799512323,0.45668,11.731617499766175,1.1593644064460422,0.8625415740203494,-0.10654816285841111,5.768345807083864,1516.951866230848,-0.017521823382075582,0.6862510240605616,sota_screening/scratch/embeddings/vitb16_scratch_frac070_seed0
vitb16_scratch_old,0.7,1,17598,768,26.220668622078154,93.13725081016247,3.244925669568231,0.03414149560166426,0.0042251636322503,1.479130777919528,2.0508527836193227,1.821725063693536,0.9698848429878604,0.89626544713974,519.2238654382073,0.6664592752513968,0.48386,10.377762721808903,1.0628355141909478,0.9408793615259268,-0.1002781532771094,5.541420509986379,1654.7245331171598,-0.0028733374762194164,0.6951343226142512,sota_screening/scratch/embeddings/vitb16_scratch_frac070_seed1
vitb16_scratch_old,0.7,2,17598,768,26.783184520734338,94.03209631468133,3.168227814096378,0.0348739381780395,0.0041252966329379925,1.4201687855357243,1.9166904544858103,2.054611100851107,0.9784749325476287,0.898171067237854,540.7807915664689,0.5904769687407095,0.4629,11.270804569224364,1.1071046019908977,0.9032570167270594,-0.08947662481929768,5.632257737598387,1588.5581153192688,-0.0034328830933863215,0.6894832546741585,sota_screening/scratch/embeddings/vitb16_scratch_frac070_seed2
vitb16_scratch_old,1.0,0,17598,768,36.44859439302751,102.03888376048367,3.8606252111525636,0.047459107282587905,0.005026855743688234,1.5631196108915557,2.28142866783959,1.852042976720436,0.9686321014185697,0.8549690246582031,491.32516452912796,0.7410483240562418,0.50772,10.55112028464237,0.9927689138457144,1.0072837556176766,-0.07238117299600454,5.223828821019072,1771.5099410065593,-0.03783319054890361,0.6174882905964691,sota_screening/scratch/embeddings/vitb16_scratch_frac100_seed0
vitb16_scratch_old,1.0,1,17598,768,32.68761751128897,118.7800413632154,4.689611721341073,0.04256200196782418,0.006106265262162856,1.878255381425711,2.9249329369076165,1.8425745551850345,0.969158210243647,0.9155426025390625,408.8900836355069,0.569897920691944,0.48998,10.158525007589162,1.3582856624831898,0.7362221568113179,-0.08863789122443808,5.587543094368423,1294.7939071849694,-0.05377263762451878,0.5703908991136559,sota_screening/scratch/embeddings/vitb16_scratch_frac100_seed1
vitb16_scratch_old,1.0,2,17598,768,34.77786031286271,104.64599300777944,4.568639140597551,0.045283672282373316,0.005948748880986394,1.9156066628114161,2.983476595924074,1.8523056267989013,0.9684958841595389,0.879721462726593,400.9173777214026,0.551374562986632,0.50496,10.029694262839035,1.4209048530695085,0.7037768910698328,-0.06896532120734634,5.50110399884726,1237.7324183253522,-0.04698239658058833,0.5673361231249013,sota_screening/scratch/embeddings/vitb16_scratch_frac100_seed2
